Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),336,348
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,292,553
Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),945,960
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,241,441
Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1008,1008
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1284,1650
Indian Institute of Technology Hyderabad,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2671,2671
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,875,1558
Indian Institute of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1637,1637
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2440,2572
Indian Institute of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3116,3116
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1913,2228
Indian Institute of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2604,2604
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,169,303
Indian Institute of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),911,911
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,804,1187
Indian Institute of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1302,1819
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,814,1001
Indian Institute of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1493,1862
Indian Institute of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2664,3307
